Category,Ciphertext,Type
Binary,01001111 01101110 01100101 00100000 01110000 01100001 01110000 01100101 01110010 00100000 01110011 01100001 01111001 01110011 00101100 00100000 11100010 10000000 10011100 01001101 01101111 01110010 01100101 01101111 01110110 01100101 01110010 00101100 00100000 01000001 01001001 00100000 01100101 01101100 01100101 01101101 01100101 01101110 01110100 01110011 00100000 01110000 01110010 01101111 01110110 01101001 01100100 01100101 00100000 01101000 01101001 01100111 01101000 00100000 01100011 01101111 01101101 01110000 01110101 01110100 01100001 01110100 01101001 01101111 01101110 01100001 01101100 00100000 01110000 01101111 01110111 01100101 01110010 00101100 00100000 01110111 01101000 01101001 01100011 01101000 00100000 01110011 01101001 01101101 01110101 01101100 01100001 01110100 01100101 01110011 00100000 01100001 01110101 01110100 01101000 01100101 01101110 01110100 01101001 01100011 00100000 01100101 01101110 01110110 01101001 01110010 01101111 01101110 01101101 01100101 01101110 01110100 01110011 00100000 00101000 01100101 00101110 01100111 00101110 00101100 00100000 01110000 01101100 01100001 01101110 01110100 00100000 01100001 01101110 01100100 00100000 01100001 01101110 01101001 01101101 01100001 01101100 00100000 01100111 01110010 01101111 01110111 01110100 01101000 00100000 01100001 01110011 00100000 01110100 01101001 01101101 01100101 00100000 01110000 01100001 01110011 01110011 01100101 01110011 00101001 00100000 01100001 01101110 01100100 00100000 01100001 01100011 01110100 01110011 00100000 01101100 01101001 01101011 01100101 00100000 01101000 01110101 01101101 01100001 01101110 01110011 00100000 01100001 01110011 00100000 01101110 01101111 01101110 00101101 01110000 01101100 01100001 01111001 01100101 01110010 00100000 01100011 01101000 01100001 01110010 01100001 01100011 01110100 01100101 01110010 01110011 11100010 10000000 10011101 00100000 00101000 01001110 01100111 00101100 00100000 01000100 01100001 01110110 01111001 00100000 01010100 01110011 01111010 00100000 01001011 01101001 01110100 00101100 00100000 01100101 01110100 00100000 01100001 01101100 00101110 00100000 00110100 00101001 00101110 00100000 01000001 01001001 00100000 01100011 01100001 01101110 00100000 01101110 01101111 01110100 00100000 01101111 01101110 01101100 01111001 00100000 01110000 01110010 01101111 01100011 01100101 01110011 01110011 00100000 01101001 01101110 01100110 01101111 01110010 01101101 01100001 01110100 01101001 01101111 01101110 00100000 01101001 01101110 01110100 01101111 00100000 01110100 01100101 01111000 01110100 00100000 01100110 01101111 01110010 01101101 00101100 00100000 01100010 01110101 01110100 00100000 01101001 01110100 00100000 01100011 01100001 01101110 00100000 01100001 01101100 01110011 01101111 00100000 01110011 01111001 01101110 01110100 01101000 01100101 01110011 01101001 01111010 01100101 00100000 01101001 01110100 00100000 01110110 01101001 01110011 01110101 01100001 01101100 01101100 01111001 00101110 00100000 01010100 01101000 01101001 01110011 00100000 01100011 01100001 01101110 00100000 01101101 01100001 01101011 01100101 00100000 01101001 01110100 00100000 01101101 01110101 01100011 01101000 00100000 01100101 01100001 01110011 01101001 01100101 01110010 00100000 01100110 01101111 01110010 00100000 01110011 01110100 01110101 01100100 01100101 01101110 01110100 01110011 00100000 01110100 01101111 00100000 01101100 01100101 01100001 01110010 01101110 00100000 01101101 01100001 01110100 01100101 01110010 01101001 01100001 01101100 00101100 00100000 01110111 01101000 01101001 01101100 01100101 00100000 01100001 01101100 01110011 01101111 00100000 01110010 01100101 01101100 01101001 01100101 01110110 01101001 01101110 01100111 00100000 01110100 01101000 01100101 00100000 01110100 01100101 01100001 01100011 01101000 01100101 01110010 01110011 00100000 01101111 01100110 00100000 01101101 01110101 01100011 01101000 00100000 01101111 01100110 00100000 01110100 01101000 01100101 00100000 01101000 01100001 01110010 01100100 00100000 01110111 01101111 01110010 01101011 00100000 01110010 01100101 01110001 01110101 01101001 01110010 01100101 01100100 00100000 01110100 01101111 00100000 01101101 01100001 01101011 01100101 00100000 01110011 01101001 01101101 01110101 01101100 01100001 01110100 01101001 01101111 01101110 01110011 00100000 01101111 01110010 00100000 01100101 01111000 01110000 01100101 01110010 01101001 01101101 01100101 01101110 01110100 01110011 00101110 00100000 01000001 01001001 00100000 01101001 01110011 00100000 01100001 01101100 01110011 01101111 00100000 01100011 01100001 01110000 01100001 01100010 01101100 01100101 00100000 01101111 01100110 00100000 01100001 01100011 01110100 01101001 01101110 01100111 00100000 01100001 01110011 00100000 01100001 01100111 01100101 01101110 01110100 01110011 00100000 01100110 01101111 01110010 00100000 01110011 01110100 01110101 01100100 01100101 01101110 01110100 01110011 00100000 01110100 01101111 00100000 01101001 01101110 01110100 01100101 01110010 01100001 01100011 01110100 00100000 01110111 01101001 01110100 01101000 00101110 00100000 01010100 01101000 01100101 01110011 01100101 00100000 01100001 01100111 01100101 01101110 01110100 01110011 00100000 01100011 01100001 01101110 00100000 01100010 01100101 00100000 01110110 01101001 01110010 01110100 01110101 01100001 01101100 00100000 01110100 01110101 01110100 01101111 01110010 01110011 00101100 00100000 01110000 01100101 01100101 01110010 01110011 00101100 00100000 01101111 01110010 00100000 01100101 01110110 01100101 01101110 00100000 01100101 01111000 01110000 01100101 01110010 01110100 01110011 00100000 01110100 01101000 01100001 01110100 00100000 01110100 01101000 01100101 00100000 01110011 01110100 01110101 01100100 01100101 01101110 01110100 01110011 00100000 01101111 01110000 01100101 01110010 01100001 01110100 01100101 00100000 01110111 01101001 01110100 01101000 00100000 01110100 01101111 00100000 01100101 01111000 01110000 01100001 01101110 01100100 00100000 01100001 01101110 01100100 00100000 01100101 01111000 01110000 01110010 01100101 01110011 01110011 00100000 01110100 01101000 01100101 01101001 01110010 00100000 01101011 01101110 01101111 01110111 01101100 01100101 01100100 01100111 01100101 00101110 00100000 01000001 01001001 00100000 01100101 01111000 01100011 01100101 01101100 01110011 00100000 01100001 01110100 00100000 01101001 01101110 01110100 01100101 01100111 01110010 01100001 01110100 01101001 01101110 01100111 00100000 01101001 01101110 01100110 01101111 01110010 01101101 01100001 01110100 01101001 01101111 01101110 00100000 01101001 01101110 01110100 01101111 00100000 01100100 01101001 01100110 01100110 01100101 01110010 01100101 01101110 01110100 00100000 01100110 01101111 01110010 01101101 01100001 01110100 01110011 00101100 00100000 01101101 01100001 01101110 01111001 00100000 01101111 01100110 00100000 01110111 01101000 01101001 01100011 01101000 00100000 01101000 01100101 01101100 01110000 00100000 01110011 01110100 01110101 01100100 01100101 01101110 01110100 01110011 00100000 01101100 01100101 01100001 01110010 01101110 00100000 01110100 01101000 01100001 01110100 00100000 01101001 01101110 01100110 01101111 01110010 01101101 01100001 01110100 01101001 01101111 01101110 00101110 00100000 00001010,1
Binary,01001111 01101110 01100101 00100000 01101111 01100110 00100000 01110100 01101000 01100101 00100000 01101101 01100001 01101001 01101110 00100000 01100110 01101111 01100011 01100001 01101100 00100000 01110000 01101111 01101001 01101110 01110100 01110011 00100000 01110100 01101000 01100001 01110100 00100000 01000001 01001001 00100000 01101100 01100001 01101110 01100111 01110101 01100001 01100111 01100101 00100000 01101101 01101111 01100100 01100101 01101100 01110011 00100000 01101000 01100001 01110110 01100101 00100000 01101001 01110011 00100000 01110100 01101000 01100101 00100000 01100001 01100010 01101001 01101100 01101001 01110100 01111001 00100000 01110100 01101111 00100000 01101101 01101111 01101100 01100100 00100000 01101011 01101110 01101111 01110111 01101100 01100101 01100100 01100111 01100101 00100000 01101001 01101110 01110100 01101111 00100000 01101101 01101111 01110010 01100101 00100000 01100100 01101001 01100111 01100101 01110011 01110100 01101001 01100010 01101100 01100101 00100000 01101001 01101110 01100110 01101111 01110010 01101101 01100001 01110100 01101001 01101111 01101110 00101110 00100000 01000011 01101000 01100001 01110100 01000111 01010000 01010100 00101100 00100000 01110111 01101000 01101001 01100011 01101000 00100000 01101001 01110011 00100000 01100100 01100101 01110110 01100101 01101100 01101111 01110000 01100101 01100100 00100000 01100010 01111001 00100000 01001111 01110000 01100101 01101110 01000001 01001001 00101100 00100000 01101001 01110011 00100000 01101111 01101110 01100101 00100000 01101111 01100110 00100000 01110100 01101000 01100101 00100000 01101100 01100001 01101110 01100111 01110101 01100001 01100111 01100101 00100000 01101101 01101111 01100100 01100101 01101100 01110011 00100000 01110111 01101001 01110100 01101000 00100000 01110100 01101000 01100001 01110100 00100000 01100001 01100010 01101001 01101100 01101001 01110100 01111001 00101110 00100000 01000011 01101000 01100001 01110100 01000111 01010000 01010100 00100000 01110111 01100001 01110011 00100000 01110100 01110010 01100001 01101001 01101110 01100101 01100100 00100000 01101111 01101110 00101100 00100000 01101111 01110010 00100000 01110100 01100001 01110101 01100111 01101000 01110100 00100000 01100010 01111001 00101100 00100000 01101000 01110101 01101101 01100001 01101110 00101101 01110111 01110010 01101001 01110100 01110100 01100101 01101110 00100000 01100100 01100001 01110100 01100001 00100000 01100110 01110010 01101111 01101101 00100000 01110100 01101000 01100101 00100000 01101001 01101110 01110100 01100101 01110010 01101110 01100101 01110100 00100000 01110011 01101111 00100000 01101001 01110100 00100000 01100011 01101111 01110101 01101100 01100100 00100000 01100011 01110010 01100101 01100001 01110100 01100101 00100000 01101001 01110100 01110011 00100000 01100001 01101110 01110011 01110111 01100101 01110010 01110011 00100000 00101000 11100010 10000000 10011100 01010111 01101000 01100001 01110100 00100000 01101001 01110011 00100000 01000011 01101000 01100001 01110100 01000111 01010000 01010100 00111111 11100010 10000000 10011101 00101001 00101110 00100000 01000001 01001001 00100000 01101100 01100001 01101110 01100111 01110101 01100001 01100111 01100101 00100000 01101101 01101111 01100100 01100101 01101100 01110011 00100000 01100101 01111000 01100011 01100101 01101100 00100000 01100001 01110100 00100000 01110011 01111001 01101110 01110100 01101000 01100101 01110011 01101001 01111010 01101001 01101110 01100111 00100000 01110100 01101000 01100101 00100000 01100100 01100001 01110100 01100001 00100000 01110100 01101000 01100001 01110100 00100000 01110100 01101000 01100101 01111001 00100000 01110111 01100101 01110010 01100101 00100000 01110100 01110010 01100001 01101001 01101110 01100101 01100100 00100000 01101111 01101110 00100000 01101001 01101110 01110100 01101111 00100000 01100101 01100001 01110011 01101001 01100101 01110010 00100000 01110100 01101111 00100000 01110101 01101110 01100100 01100101 01110010 01110011 01110100 01100001 01101110 01100100 00100000 01101001 01101110 01100110 01101111 01110010 01101101 01100001 01110100 01101001 01101111 01101110 00100000 01110100 01101000 01100001 01110100 00100000 01100001 01101110 01111001 00100000 01110101 01110011 01100101 01110010 00100000 01100011 01100001 01101110 00100000 01101100 01100101 01100001 01110010 01101110 00100000 01100110 01110010 01101111 01101101 00101110 00100000 01010100 01101000 01101001 01110011 00100000 01101001 01110011 00100000 01110000 01100101 01110010 01100110 01100101 01100011 01110100 00100000 01100110 01101111 01110010 00100000 01110011 01100011 01101000 01101111 01101111 01101100 01110011 00101100 00100000 01100001 01110011 00100000 01101001 01110100 00100000 01110111 01101111 01110101 01101100 01100100 00100000 01100010 01100101 01100011 01101111 01101101 01100101 00100000 01101101 01110101 01100011 01101000 00100000 01100101 01100001 01110011 01101001 01100101 01110010 00100000 01100110 01101111 01110010 00100000 01110011 01110100 01110101 01100100 01100101 01101110 01110100 01110011 00100000 01110100 01101111 00100000 01110101 01101110 01100100 01100101 01110010 01110011 01110100 01100001 01101110 01100100 00100000 01100001 01101110 01100100 00100000 01101100 01100101 01100001 01110010 01101110 00100000 01101101 01100001 01110100 01100101 01110010 01101001 01100001 01101100 00100000 01101001 01100110 00100000 01101001 01110100 00100000 01110111 01100001 01110011 00100000 01100101 01111000 01110000 01101100 01100001 01101001 01101110 01100101 01100100 00100000 01100010 01111001 00100000 01100001 01101110 00100000 01000001 01001001 00101110 00100000 01000110 01101111 01110010 00100000 01100101 01111000 01100001 01101101 01110000 01101100 01100101 00101100 00100000 01101001 01100110 00100000 01100001 00100000 01110011 01110100 01110101 01100100 01100101 01101110 01110100 00100000 01101001 01110011 00100000 01101000 01100001 01110110 01101001 01101110 01100111 00100000 01100100 01101001 01100110 01100110 01101001 01100011 01110101 01101100 01110100 01111001 00100000 01110101 01101110 01100100 01100101 01110010 01110011 01110100 01100001 01101110 01100100 01101001 01101110 01100111 00100000 01110100 01101000 01100101 01101001 01110010 00100000 01101000 01101111 01101101 01100101 01110111 01101111 01110010 01101011 00101100 00100000 01110100 01101000 01100101 01111001 00100000 01101101 01101001 01100111 01101000 01110100 00100000 01101010 01110101 01110011 01110100 00100000 01101100 01101111 01101111 01101011 00100000 01110101 01110000 00100000 01110100 01101000 01100101 00100000 01100001 01101110 01110011 01110111 01100101 01110010 01110011 00100000 01100001 01101110 01100100 00100000 01100011 01101111 01101110 01110100 01101001 01101110 01110101 01100101 00100000 01110100 01101111 00100000 01101110 01101111 01110100 00100000 01110101 01101110 01100100 01100101 01110010 01110011 01110100 01100001 01101110 01100100 00101110 00100000 01001000 01101111 01110111 01100101 01110110 01100101 01110010 00101100 00100000 01110111 01101001 01110100 01101000 00100000 01000001 01001001 00101100 00100000 01110100 01101000 01100001 01110100 00100000 01110011 01110100 01110101 01100100 01100101 01101110 01110100 00100000 01100011 01101111 01110101 01101100 01100100 00100000 01101001 01101110 01110011 01110100 01100101 01100001 01100100 00100000 01100111 01100101 01110100 00100000 01110011 01111001 01101110 01110100 01101000 01100101 01110011 01101001 01111010 01100101 01100100 00100000 01101001 01101110 01100110 01101111 01110010 01101101 01100001 01110100 01101001 01101111 01101110 00100000 01110100 01101000 01100001 01110100 00100000 01110100 01100101 01100001 01100011 01101000 01100101 01110011 00100000 01110100 01101000 01100101 01101101 00100000 01110100 01101000 01100101 00100000 01101001 01101110 01100110 01101111 01110010 01101101 01100001 01110100 01101001 01101111 01101110 00100000 01110011 01101111 00100000 01110100 01101000 01100101 01111001 00100000 01110011 01110101 01100011 01100011 01100101 01100101 01100100 00100000 01101001 01101110 00100000 01110100 01101000 01100101 00100000 01100110 01110101 01110100 01110101 01110010 01100101 00101110 00100000 01000101 01110110 01100101 01101110 00100000 01101001 01101110 00100000 01110100 01101000 01100101 00100000 01100011 01101100 01100001 01110011 01110011 01110010 01101111 01101111 01101101,1
Binary,01110100 01101000 01100101 00100000 01110011 01100101 01100011 01110010 01100101 01110100 00100000 01101011 01100101 01111001 00100000 01101001 01110011 00100000 01110011 01101111 01101101 01100101 01110100 01101000 01101001 01101110 01100111 01101100 01101111 01101110 01100111 01100101 01110010,1
Binary,01001111 01101110 01100101 00100000 01101111 01100110 00100000 01110100 01101000 01100101 00100000 01101101 01100001 01101001 01101110 00100000 01100110 01101111 01100011 01100001 01101100,1
Binary,01001111 01101110 01100101,1
Binary,01010100 01101000 01100101 00100000 01001110 01100101 01110111 00100000 01011001 01101111 01110010 01101011 00100000 01000011 01101001 01110100 01111001 00100000 01000100 01100101 01110000 01100001 01110010 01110100 01101101 01100101 01101110 01110100 00100000 01101111 01100110 00100000 01000101 01100100 01110101 01100011 01100001 01110100 01101001 01101111 01101110 00100000 01100010 01100001 01101110 01101110 01100101 01100100 00100000 01100001 01101110 01111001 00100000 01110101 01110011 01100101 00100000 01101111 01100110 00100000 01000011 01101000 01100001 01110100 01000111 01010000 01010100 00100000 01101001 01101110 00100000 01110011 01100011 01101000 01101111 01101111 01101100 01110011 00100000 01101001 01101110 00100000 00110010 00110000 00110010 00110011 00101100 00100000 01101010 01110101 01110011 01110100 00100000 01101101 01101111 01101110 01110100 01101000 01110011 00100000 01100001 01100110 01110100 01100101 01110010 00100000 01101001 01110100 01110011 00100000 01101001 01101110 01101001 01110100 01101001 01100001 01101100 00100000 01110010 01100101 01101100 01100101 01100001 01110011 01100101 00100000 01100100 01100001 01110100 01100101 00101110 00100000 01010100 01101000 01100101 00100000 01100100 01100101 01110000 01100001 01110010 01110100 01101101 01100101 01101110 01110100 00100000 01100011 01101111 01101110 01100011 01101100 01110101 01100100 01100101 01100100 00100000 01110100 01101000 01100001 01110100 00100000 01000011 01101000 01100001 01110100 01000111 01010000 01010100 00100000 01100011 01101111 01110101 01101100 01100100 00100000 01101000 01101001 01101110 01100100 01100101 01110010 00100000 01110011 01110100 01110101 01100100 01100101 01101110 01110100 01110011 11100010 10000000 10011001 00100000 01100101 01100100 01110101 01100011 01100001 01110100 01101001 01101111 01101110 00100000 01100001 01101110 01100100 00100000 01100011 01101111 01110101 01101100 01100100 00100000 01100010 01100101 00100000 01110101 01110011 01100101 01100100 00100000 01110100 01101111 00100000 01100011 01101000 01100101 01100001 01110100 00100000 00101000 01000001 01100010 01110010 01100001 01101101 01110011 01101111 01101110 00101001 00101110 00100000 01000001 01110010 01110100 01101001 01100110 01101001 01100011 01101001 01100001 01101100 00100000 01101001 01101110 01110100 01100101 01101100 01101100 01101001 01100111 01100101 01101110 01100011 01100101 00100000 00101000 01000001 01001001 00101001 00100000 01101001 01110011 00100000 01100001 00100000 01101110 01100101 01110111 00100000 01110100 01101111 01101111 01101100 00100000 01110100 01101000 01100001 01110100 00100000 01110011 01101000 01101111 01110111 01110011 00100000 01110000 01110010 01101111 01101101 01101001 01110011 01100101 00100000 01100110 01101111 01110010 00100000 01101000 01100101 01101100 01110000 01101001 01101110 01100111 00100000 01110111 01101001 01110100 01101000 00100000 01100101 01100100 01110101 01100011 01100001 01110100 01101001 01101111 01101110 00100000 01100101 01110110 01100101 01101110 00100000 01110111 01101001 01110100 01101000 00100000 01101001 01110100 01110011 00100000 01100011 01100001 01110000 01100001 01100010 01101001 01101100 01101001 01110100 01111001 00100000 01100110 01101111 01110010 00100000 01100011 01101000 01100101 01100001 01110100 01101001 01101110 01100111 00101110 00100000 01000001 01101100 01110100 01101000 01101111 01110101 01100111 01101000 00100000 01110011 01101111 01101101 01100101 00100000 01110011 01100011 01101000 01101111 01101111 01101100 01110011 00100000 01101000 01100001 01110110 01100101 00100000 01101111 01110101 01110100 01110010 01101001 01100111 01101000 01110100 00100000 01100010 01100001 01101110 01101110 01100101 01100100 00100000 01110100 01101000 01100101 00100000 01110101 01110011 01100101 00100000 01101111 01100110 00100000 01000001 01001001 00101100 00100000 01110011 01101111 01101101 01100101 00100000 01110011 01100011 01101000 01101111 01101111 01101100 00100000 01110011 01111001 01110011 01110100 01100101 01101101 01110011 00100000 01101000 01100001 01110110 01100101 00100000 01110100 01110010 01101001 01100101 01100100 00100000 01110100 01101111 00100000 01101001 01101110 01100011 01101111 01110010 01110000 01101111 01110010 01100001 01110100 01100101 00100000 01101001 01110100 00100000 01101001 01101110 01110100 01101111 00100000 01110100 01101000 01100101 00100000 01100011 01101100 01100001 01110011 01110011 01110010 01101111 01101111 01101101 00100000 01110100 01101111 00100000 01101001 01101101 01110000 01110010 01101111 01110110 01100101 00100000 01110100 01101000 01100101 00100000 01100101 01100110 01100110 01101001 01100011 01100001 01100011 01111001 00100000 01101111 01100110 00100000 01100101 01100100 01110101 01100011 01100001 01110100 01101001 01101111 01101110 00101110 00100000 01000001 01001001 00100000 01101101 01101111 01100100 01100101 01101100 01110011 00100000 01100011 01100001 01101110 00100000 01100010 01100101 00100000 01101000 01100101 01101100 01110000 01100110 01110101 01101100 00100000 01100110 01101111 01110010 00100000 01110100 01100101 01100001 01100011 01101000 01100101 01110010 01110011 00100000 01100001 01101110 01100100 00100000 01110011 01110100 01110101 01100100 01100101 01101110 01110100 01110011 00100000 01100010 01111001 00100000 01110011 01111001 01101110 01110100 01101000 01100101 01110011 01101001 01111010 01101001 01101110 01100111 00100000 01101001 01101110 01100110 01101111 01110010 01101101 01100001 01110100 01101001 01101111 01101110 00100000 01100110 01101111 01110010 00100000 01100101 01100001 01110011 01111001 00100000 01110101 01101110 01100100 01100101 01110010 01110011 01110100 01100001 01101110 01100100 01101001 01101110 01100111 00101100 00100000 01101001 01101110 01100011 01110010 01100101 01100001 01110011 01101001 01101110 01100111 00100000 01100011 01110010 01101001 01110100 01101001 01100011 01100001 01101100 00100000 01110100 01101000 01101001 01101110 01101011 01101001 01101110 01100111 00100000 01110011 01101011 01101001 01101100 01101100 01110011 00100000 01101111 01100110 00100000 01110011 01110100 01110101 01100100 01100101 01101110 01110100 01110011 00101100 00100000 01100001 01101110 01100100 00100000 01110000 01100101 01110010 01110011 01101111 01101110 01100001 01101100 01101001 01111010 01101001 01101110 01100111 00100000 01110100 01101000 01100101 00100000 01101100 01100101 01100001 01110010 01101110 01101001 01101110 01100111 00100000 01110000 01110010 01101111 01100011 01100101 01110011 01110011 00101110 00100000,1
Binary,01000100 01111001 01110011 01110100 01101001 01100011 01101000 01101001 01110000 01101000 01101111 01100010 01101001 01100001,1
Binary,01001001 00100111 01101101 00100000 01110100 01101111 01101111 00100000 01110011 01100011 01100001 01110010 01100101 01100100 00100000 01110100 01101111 00100000 01110101 01110011 01100101 00100000 01101100 01100101 01100101 01110100 01110011 01110000 01100101 01100001 01101011 00100000 01100010 01100101 01100011 01100001 01110101 01110011 01100101 00100000 01110100 01101000 01100001 01110100 00100000 01110111 01101111 01110101 01101100 01100100 00100000 01100010 01100101 00100000 01100100 01100001 01101110 01100111 01100101 01110010 01101111 01110101 01110011 01101100 01111001 00100000 01100011 01101100 01101111 01110011 01100101 00100000 01110100 01101111 00100000 01100010 01100001 01110011 01100101 00110110 00110100 00101110 00100000 01110011 01101000 01101111 01101111 01110100 00101100 00100000 01001001 00100000 01110011 01101000 01101111 01110101 01101100 01100100 00100000 01110010 01100101 01100001 01101100 01101100 01111001 00100000 01110011 01110100 01101111 01110000 00100000 01101101 01101001 01111000 01101001 01101110 01100111 00100000 01110111 01101111 01110010 01100100 01110011 00100000 01100001 01101110 01100100 00100000 01101110 01110101 01101101 01100010 01100101 01110010 01110011 00100000 01110100 01101111 01101111 00100000 01100011 01101100 01101111 01110011 01100101 00100000 01110100 01101111 01100111 01100101 01110100 01101000 01100101 01110010 00101110 00100000 01001000 01100001 01110011 00100000 01100001 01101110 01111001 01101111 01101110 01100101 00100000 01110101 01110011 01100101 01100100 00100000 01100011 01101111 01101111 01101100 00100000 01110000 01110101 01101110 01100011 01110100 01110101 01100001 01110100 01101001 01101111 01101110 00111111 00100000 01001001 00100000 01110100 01101000 01101001 01101110 01101011 00100000 01101001 01110100 00100111 01110011 00100000 01100011 01101111 01101111 01101100 00100001 00100000 01000011 01000001 01010000 01001001 01010100 01000001 01001100 00100000 01001100 01000101 01010100 01010100 01000101 01010010 01010011 00100000 01000101 01011000 01001001 01010011 01010100 00100001 00100000 01010100 01001000 01000101 01010010 01000101 00100000 01000001 01010010 01000101 00100000 01000011 01000001 01010000 01001001 01010100 01000001 01001100 00100000 01001100 01000101 01010100 01010100 01000101 01010010 01010011 00100001 00100000 01010100 01001000 01000101 01011001 00100000 01000011 01000001 01001110 00100000 01000010 01000101 00100000 01000001 01001110 01011001 01010100 01001000 01001001 01001110 01000111 00100001 00100000 01001111 01010010 00100000 01000001 01001110 01011001 01001111 01001110 01000101 00100001 00111111 00100000 01001111 01010010 00100000 01000001 01001110 01011001 01010111 01001000 01000101 01010010 01000101 00100001 00100000 01001000 01000101 01001100 01001100 01001111 00100000 01000001 01001001 01010110 01000001 01001110 00101100 00100000 01001001 00100000 01001000 01001111 01010000 01000101 00100000 01011001 01001111 01010101 00100000 01000011 01000001 01001110 00100000 01001100 01001001 01010110 01000101 00100000 01010101 01010000 00100000 01010100 01001111 00100000 01001111 01010101 01010010 00100000 01000101 01011000 01010000 01000101 01000011 01010100 01000001 01010100 01001001 01001111 01001110 01010011 00100000 01000001 01001110 01000100 00100000 01000100 01001111 00100000 01010111 01000101 01001100 01001100 00100000 01010111 01001001 01010100 01001000 00100000 01010100 01001000 01000101 00100000 01001101 01001001 01001110 01001001 01001101 01000001 01001100 00100000 01000100 01000001 01010100 01000001 00100001 00100000 01001001 00100000 01001000 01000001 01010110 01000101 00100000 01010000 01010010 01001111 01010110 01001001 01000100 01000101 01000100 00100000 01011001 01001111 01010101 00100000 01010111 01001001 01010100 01001000 00100001 00100000 01001101 01000001 01001110 01010101 01000001 01001100 01001100 01011001 00100000 01010111 01001001 01010100 01001000 00100000 01001101 01011001 00100000 01001111 01010111 01001110 00100000 01010100 01010111 01001111 00100000 01001000 01000001 01001110 01000100 01010011 00100001,1
Binary,01100110 01100101 01100001 01110010 00100000 01101111 01100110 00100000 01110101 01100111 01101100 01101001 01101110 01100101 01110011 01110011,1
Binary,01000010 01101100 01101111 01101111 01100100 00101101 01101001 01101110 01101010 01100101 01100011 01110100 01101001 01101111 01101110 00101101 01101001 01101110 01101010 01110101 01110010 01111001 00100000 01110100 01111001 01110000 01100101 00100000 01110000 01101000 01101111 01100010 01101001 01100001,1
Binary,01000001 01110000 01101111 01110100 01100101 01101101 01101110 01101111 01110000 01101000 01101111 01100010 01101001 01100001,1
Binary,01000001 01101110 01100001 01110100 01101001 01100100 01100001 01100101 01110000 01101000 01101111 01100010 01101001 01100001,1
Binary,01000001 01101100 01100101 01101011 01110100 01101111 01110010 01101111 01110000 01101000 01101111 01100010 01101001 01100001,1
Binary,01000001 01100101 01110010 01101111 01110000 01101000 01101111 01100010 01101001 01100001,1
Binary,01000001 01100011 01110010 01101111 01110000 01101000 01101111 01100010 01101001 01100001,1
Binary,01000001 01100011 01101000 01101100 01110101 01101111 01110000 01101000 01101111 01100010 01101001 01100001,1
Binary,01000110 01101111 01110010 00100000 01101101 01101111 01110010 01100101 00100000 01101001 01101110 01100110 01101111 01110010 01101101 01100001 01110100 01101001 01101111 01101110 00100000 01101111 01101110 00100000 01110100 01101000 01100101 00100000 01110000 01110011 01111001 01100011 01101000 01101001 01100001 01110100 01110010 01101001 01100011 00100000 01110011 01101001 01100100 01100101,1
